###############################################################################
#
# whisky3, axis 1 of 3, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  |2296672033|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
 marsaglia_tsang_gcd|   0|  10000000|     100|0.45347325|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.95313380|  PASSED
         sts_monobit|   1|    100000|     100|0.59978356|  PASSED
            sts_runs|   2|    100000|     100|0.65642479|  PASSED
          sts_serial|   1|    100000|     100|0.48253154|  PASSED
          sts_serial|   2|    100000|     100|0.35766734|  PASSED
          sts_serial|   3|    100000|     100|0.12278482|  PASSED
          sts_serial|   3|    100000|     100|0.61467241|  PASSED
          sts_serial|   4|    100000|     100|0.21985889|  PASSED
          sts_serial|   4|    100000|     100|0.58580960|  PASSED
          sts_serial|   5|    100000|     100|0.10998971|  PASSED
          sts_serial|   5|    100000|     100|0.15556946|  PASSED
          sts_serial|   6|    100000|     100|0.02546252|  PASSED
          sts_serial|   6|    100000|     100|0.87047592|  PASSED
          sts_serial|   7|    100000|     100|0.14717204|  PASSED
          sts_serial|   7|    100000|     100|0.31035140|  PASSED
          sts_serial|   8|    100000|     100|0.00620283|  PASSED
          sts_serial|   8|    100000|     100|0.60143467|  PASSED
          sts_serial|   9|    100000|     100|0.11300988|  PASSED
          sts_serial|   9|    100000|     100|0.68396051|  PASSED
          sts_serial|  10|    100000|     100|0.17935628|  PASSED
          sts_serial|  10|    100000|     100|0.31255635|  PASSED
          sts_serial|  11|    100000|     100|0.86705686|  PASSED
          sts_serial|  11|    100000|     100|0.56282688|  PASSED
          sts_serial|  12|    100000|     100|0.83138416|  PASSED
          sts_serial|  12|    100000|     100|0.52169041|  PASSED
          sts_serial|  13|    100000|     100|0.99169964|  PASSED
          sts_serial|  13|    100000|     100|0.36325687|  PASSED
