###############################################################################
#
# whisky2alt, axis 1 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  2.20e+07  | 597203269|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|   4|   1000000|     100|0.68225585|  PASSED
      rgb_lagged_sum|   5|   1000000|     100|0.31077289|  PASSED
      rgb_lagged_sum|   6|   1000000|     100|0.99112508|  PASSED
      rgb_lagged_sum|   7|   1000000|     100|0.59047337|  PASSED
      rgb_lagged_sum|   8|   1000000|     100|0.35845176|  PASSED
      rgb_lagged_sum|   9|   1000000|     100|0.52070273|  PASSED
      rgb_lagged_sum|  10|   1000000|     100|0.53376939|  PASSED
      rgb_lagged_sum|  11|   1000000|     100|0.18908399|  PASSED
      rgb_lagged_sum|  12|   1000000|     100|0.07979559|  PASSED
      rgb_lagged_sum|  13|   1000000|     100|0.22363597|  PASSED
      rgb_lagged_sum|  14|   1000000|     100|0.14412705|  PASSED
      rgb_lagged_sum|  15|   1000000|     100|0.56761228|  PASSED
      rgb_lagged_sum|  16|   1000000|     100|0.83979928|  PASSED
      rgb_lagged_sum|  17|   1000000|     100|0.64928920|  PASSED
      rgb_lagged_sum|  18|   1000000|     100|0.98093814|  PASSED
      rgb_lagged_sum|  19|   1000000|     100|0.51688695|  PASSED
      rgb_lagged_sum|  20|   1000000|     100|0.08260374|  PASSED
      rgb_lagged_sum|  21|   1000000|     100|0.39481291|  PASSED
      rgb_lagged_sum|  22|   1000000|     100|0.18911680|  PASSED
      rgb_lagged_sum|  23|   1000000|     100|0.90325782|  PASSED
      rgb_lagged_sum|  24|   1000000|     100|0.08005561|  PASSED
      rgb_lagged_sum|  25|   1000000|     100|0.51630095|  PASSED
      rgb_lagged_sum|  26|   1000000|     100|0.11597488|  PASSED
      rgb_lagged_sum|  27|   1000000|     100|0.98964157|  PASSED
      rgb_lagged_sum|  28|   1000000|     100|0.14527228|  PASSED
      rgb_lagged_sum|  29|   1000000|     100|0.50208104|  PASSED
      rgb_lagged_sum|  30|   1000000|     100|0.92658652|  PASSED
      rgb_lagged_sum|  31|   1000000|     100|0.84950370|  PASSED
      rgb_lagged_sum|  32|   1000000|     100|0.38782183|  PASSED
     rgb_kstest_test|   0|     10000|    1000|0.73160387|  PASSED
     dab_bytedistrib|   0|  51200000|       1|0.89293498|  PASSED
             dab_dct| 256|     50000|       1|0.96990261|  PASSED
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.30271386|  PASSED
        dab_filltree|  32|  15000000|       1|0.72024229|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.02570927|  PASSED
       dab_filltree2|   1|   5000000|       1|0.14350929|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.42192959|  PASSED

###############################################################################
#
# whisky2alt, axis 2 of 2, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.86e+07  |3111298335|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.47291045|  PASSED
      diehard_operm5|   0|   1000000|     100|0.44018023|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.52893880|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.19684690|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.38090493|  PASSED
        diehard_opso|   0|   2097152|     100|0.94326462|  PASSED
        diehard_oqso|   0|   2097152|     100|0.89070678|  PASSED
         diehard_dna|   0|   2097152|     100|0.16058590|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.04671575|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.86495380|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.63315096|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.88888945|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.76749735|  PASSED
     diehard_squeeze|   0|    100000|     100|0.95347521|  PASSED
        diehard_sums|   0|       100|     100|0.01987127|  PASSED
        diehard_runs|   0|    100000|     100|0.50202440|  PASSED
        diehard_runs|   0|    100000|     100|0.25257317|  PASSED
       diehard_craps|   0|    200000|     100|0.08335455|  PASSED
       diehard_craps|   0|    200000|     100|0.83205150|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.15441263|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.30323837|  PASSED
         sts_monobit|   1|    100000|     100|0.90612954|  PASSED
            sts_runs|   2|    100000|     100|0.41557592|  PASSED
          sts_serial|   1|    100000|     100|0.82096541|  PASSED
          sts_serial|   2|    100000|     100|0.74930204|  PASSED
          sts_serial|   3|    100000|     100|0.66724499|  PASSED
          sts_serial|   3|    100000|     100|0.10989760|  PASSED
          sts_serial|   4|    100000|     100|0.99526614|   WEAK
          sts_serial|   4|    100000|     100|0.91730155|  PASSED
          sts_serial|   5|    100000|     100|0.37414654|  PASSED
          sts_serial|   5|    100000|     100|0.13558763|  PASSED
          sts_serial|   6|    100000|     100|0.31597532|  PASSED
          sts_serial|   6|    100000|     100|0.46835998|  PASSED
          sts_serial|   7|    100000|     100|0.45342588|  PASSED
