###############################################################################
#
# whisky_sha256, axis 1 of 8, + direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.71e+07  |3146126068|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.25737864|  PASSED
        dab_filltree|  32|  15000000|       1|0.11843206|  PASSED
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.86329775|  PASSED
       dab_filltree2|   1|   5000000|       1|0.62736068|  PASSED
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.99152026|  PASSED

###############################################################################
#
# whisky_sha256, axis 2 of 8, - direction
#
###############################################################################

#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|   Seed   |
stdin_input_raw|  1.75e+07  |2801718931|
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.00242423|   WEAK
      diehard_operm5|   0|   1000000|     100|0.73528381|  PASSED
  diehard_rank_32x32|   0|     40000|     100|0.63954003|  PASSED
    diehard_rank_6x8|   0|    100000|     100|0.46699175|  PASSED
   diehard_bitstream|   0|   2097152|     100|0.99028612|  PASSED
        diehard_opso|   0|   2097152|     100|0.93184612|  PASSED
        diehard_oqso|   0|   2097152|     100|0.94891187|  PASSED
         diehard_dna|   0|   2097152|     100|0.45673334|  PASSED
diehard_count_1s_str|   0|    256000|     100|0.86983072|  PASSED
diehard_count_1s_byt|   0|    256000|     100|0.49432976|  PASSED
 diehard_parking_lot|   0|     12000|     100|0.26323148|  PASSED
    diehard_2dsphere|   2|      8000|     100|0.90439068|  PASSED
    diehard_3dsphere|   3|      4000|     100|0.59760208|  PASSED
     diehard_squeeze|   0|    100000|     100|0.95017837|  PASSED
        diehard_sums|   0|       100|     100|0.12484318|  PASSED
        diehard_runs|   0|    100000|     100|0.39752787|  PASSED
        diehard_runs|   0|    100000|     100|0.13906317|  PASSED
       diehard_craps|   0|    200000|     100|0.70538585|  PASSED
       diehard_craps|   0|    200000|     100|0.37494755|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.36564429|  PASSED
 marsaglia_tsang_gcd|   0|  10000000|     100|0.51473868|  PASSED
         sts_monobit|   1|    100000|     100|0.98716298|  PASSED
            sts_runs|   2|    100000|     100|0.64465237|  PASSED
          sts_serial|   1|    100000|     100|0.63777401|  PASSED
          sts_serial|   2|    100000|     100|0.59935686|  PASSED
          sts_serial|   3|    100000|     100|0.92807693|  PASSED
          sts_serial|   3|    100000|     100|0.77346661|  PASSED
          sts_serial|   4|    100000|     100|0.92755571|  PASSED
          sts_serial|   4|    100000|     100|0.96718912|  PASSED
          sts_serial|   5|    100000|     100|0.97177896|  PASSED
          sts_serial|   5|    100000|     100|0.93306405|  PASSED
          sts_serial|   6|    100000|     100|0.48706474|  PASSED
          sts_serial|   6|    100000|     100|0.16243241|  PASSED
          sts_serial|   7|    100000|     100|0.69608046|  PASSED
          sts_serial|   7|    100000|     100|0.31039218|  PASSED
          sts_serial|   8|    100000|     100|0.97501358|  PASSED
          sts_serial|   8|    100000|     100|0.55139651|  PASSED
          sts_serial|   9|    100000|     100|0.31088728|  PASSED
          sts_serial|   9|    100000|     100|0.23281024|  PASSED
          sts_serial|  10|    100000|     100|0.27431217|  PASSED
